id,source,target,type,amount,amount_note,date_range,url,confidence,needs_human_review,matched_text
funds_program_human_health_and_wellbeing_org_institut_de_recherche_en_sciences_de_la_sant_2022-08,program_human_health_and_wellbeing,org_institut_de_recherche_en_sciences_de_la_sant,funds,630123,"$630,123",2022-08,,MEDIUM,False,Institut de Recherche en Sciences de la Santé — Malaria Vaccine Clinical Trial (Halidou Tinto)
funds_program_human_health_and_wellbeing_org_the_kemri_wellcome_trust_research_programme_2021-08,program_human_health_and_wellbeing,org_the_kemri_wellcome_trust_research_programme,funds,472016,"$472,016",2021-08,,MEDIUM,False,KEMRI-Wellcome Trust Research Programme — Malaria Vaccine Clinical Trial (Philip Bejon)
funds_program_biosecurity_pandemic_preparedness_org_scholarship_various_2022-01,program_biosecurity_pandemic_preparedness,org_scholarship_various,funds,2426491,"$2,426,491",2022-01,,HIGH,False,Open Philanthropy Biosecurity Scholarships (2022)
funds_program_human_health_and_wellbeing_org_international_vaccine_institute_2022-01_1,program_human_health_and_wellbeing,org_international_vaccine_institute,funds,2500000,"$2,500,000",2022-01,,MEDIUM,False,International Vaccine Institute — Cholera Vaccine Clinical Trial
funds_program_transformative_basic_science_org_life_sciences_research_foundation_2022-03,program_transformative_basic_science,org_life_sciences_research_foundation,funds,751000,"$751,000",2022-03,,MEDIUM,False,Life Sciences Research Foundation — Young Investigators (2022)
funds_program_biosecurity_pandemic_preparedness_org_beri_berkeley_existential_risk_initiative_2022-03,program_biosecurity_pandemic_preparedness,org_beri_berkeley_existential_risk_initiative,funds,100000,"$100,000",2022-03,,HIGH,False,Berkeley Existential Risk Initiative — Support for Kevin Esvelt’s Research
funds_program_science_supporting_biosecurity_and_pandemic_preparedness_org_duke_university_2021-03,program_science_supporting_biosecurity_and_pandemic_preparedness,org_duke_university,funds,14355,"$14,355",2021-03,,HIGH,False,Duke University — COVID-19 Antiviral Studies (Timothy Haystead)
funds_program_human_health_and_wellbeing_org_ifakara_health_institute_2021-07,program_human_health_and_wellbeing,org_ifakara_health_institute,funds,68184,"$68,184",2021-07,,MEDIUM,False,Ifakara Health Institute — Malaria Vaccine Clinical Trial (Ally Olotu)
funds_program_biosecurity_pandemic_preparedness_org_georgia_institute_of_technology_2021-04,program_biosecurity_pandemic_preparedness,inst_Georgia_Institute_of_Technology,funds,882000,"$882,000",2021-04,,HIGH,False,Georgia Tech — Research on Lipid Nanoparticles (James Dahlman)
funds_program_transformative_basic_science_org_life_sciences_research_foundation_2021-06,program_transformative_basic_science,org_life_sciences_research_foundation,funds,630000,"$630,000",2021-06,,MEDIUM,False,Life Sciences Research Foundation — Young Investigators (2021)
funds_program_biosecurity_pandemic_preparedness_org_effective_altruism_foundation_2022-04,program_biosecurity_pandemic_preparedness,org_effective_altruism_foundation,funds,200000,"$200,000",2022-04,,HIGH,False,Effective Altruism Foundation — European Policy Research and Advocacy (April 2022)
funds_program_science_supporting_biosecurity_and_pandemic_preparedness_org_stanford_university_2021-04,program_science_supporting_biosecurity_and_pandemic_preparedness,inst_Stanford_University,funds,610000,"$610,000",2021-04,,HIGH,False,Stanford University — Research on Lipid Nanoparticles (Jeffrey Glenn)
funds_program_biosecurity_pandemic_preparedness_org_good_forever_foundation_2022-02,program_biosecurity_pandemic_preparedness,org_good_forever_foundation,funds,4905066,"$4,905,066",2022-02,,HIGH,False,Good Forever — Regranting for Biosecurity Projects
funds_program_human_health_and_wellbeing_org_yale_university_2021-06,program_human_health_and_wellbeing,inst_Yale_University,funds,360000,"$360,000",2021-06,,MEDIUM,False,Yale University — Malaria Vaccine Research (Richard Bucala)
funds_program_givewell_recommended_charities_org_path_2022-02,program_givewell_recommended_charities,org_path,funds,4998769,"$4,998,769",2022-02,,MEDIUM,False,"PATH — RTS,S Malaria Vaccine Implementation"
funds_program_biosecurity_pandemic_preparedness_org_good_forever_foundation_2022-01,program_biosecurity_pandemic_preparedness,org_good_forever_foundation,funds,200000,"$200,000",2022-01,,HIGH,False,Good Forever Foundation — Pandemic Preparedness and COVID-19 Mitigation (2021)
funds_program_global_health_development_org_center_for_global_development_2022-02,program_global_health_development,org_center_for_global_development,funds,800000,"$800,000",2022-02,,MEDIUM,False,Center for Global Development — Oral COVID Antivirals
funds_program_biosecurity_pandemic_preparedness_org_nigerian_institute_of_medical_research_2022-01,program_biosecurity_pandemic_preparedness,org_nigerian_institute_of_medical_research,funds,2921000,"$2,921,000",2022-01,,HIGH,False,Nigerian Institute of Medical Research – COVID-19 Fractional Dosing Trial
funds_program_biosecurity_pandemic_preparedness_org_igem_foundation_2021-11,program_biosecurity_pandemic_preparedness,org_igem_foundation,funds,300000,"$300,000",2021-11,,HIGH,False,iGEM — Biological Weapons Convention Verification Project
funds_program_human_health_and_wellbeing_org_international_vaccine_institute_2021-08,program_human_health_and_wellbeing,org_international_vaccine_institute,funds,140000,"$140,000",2021-08,,MEDIUM,False,International Vaccine Institute — Schistosomiasis Vaccine Assessment
funds_program_human_health_and_wellbeing_org_university_of_washington_institute_for_protein_design_2021-11,program_human_health_and_wellbeing,inst_University_of_Washington,funds,3263750,"$3,263,750",2021-11,,MEDIUM,False,University of Washington — Protein Design Research (David Baker)
funds_program_other_scientific_research_areas_org_university_of_washington_institute_for_protein_design_2021-09,program_other_scientific_research_areas,inst_University_of_Washington,funds,3230394,"$3,230,394",2021-09,,MEDIUM,False,University of Washington — Universal Influenza Vaccines (Neil King)
funds_program_biosecurity_pandemic_preparedness_org_biosecurity_funding_for_individuals_2021-12,program_biosecurity_pandemic_preparedness,org_biosecurity_funding_for_individuals,funds,540285,"$540,285",2021-12,,HIGH,False,Biosecurity Funding for Individuals — Work and Study Support
funds_program_biosecurity_pandemic_preparedness_org_george_washington_university_2021-08,program_biosecurity_pandemic_preparedness,org_george_washington_university,funds,450000,"$450,000",2021-08,,HIGH,False,George Washington University — Innovation in National Security Fellowship
funds_program_biosecurity_pandemic_preparedness_org_federation_of_american_scientists_2021-08,program_biosecurity_pandemic_preparedness,org_federation_of_american_scientists,funds,480000,"$480,000",2021-08,,HIGH,False,Federation of American Scientists — Biosecurity and Pandemic Preparedness Fellowship
funds_program_human_health_and_wellbeing_org_university_of_washington_institute_for_protein_design_2021-08,program_human_health_and_wellbeing,inst_University_of_Washington,funds,816063,"$816,063",2021-08,,MEDIUM,False,University of Washington — Syphilis Vaccine Development (Lorenzo Giacani)
funds_program_forecasting_org_applied_research_laboratory_for_intelligence_and_security_2021-09,program_forecasting,org_applied_research_laboratory_for_intelligence_and_security,funds,7993782,"$7,993,782",2021-09,,MEDIUM,False,Applied Research Laboratory for Intelligence and Security — Forecasting Platforms
funds_program_biosecurity_pandemic_preparedness_org_early_career_funding_for_global_catastrophic_biological_risk_2021-01,program_biosecurity_pandemic_preparedness,org_early_career_funding_for_global_catastrophic_biological_risk,funds,2173948,"$2,173,948",2021-01,,HIGH,False,Early-Career Funding for Global Catastrophic Biological Risks — Scholarship Support (2021)
funds_program_biosecurity_pandemic_preparedness_org_californians_against_pandemics_2021-10,program_biosecurity_pandemic_preparedness,org_californians_against_pandemics,funds,11100000,"$11,100,000",2021-10,,HIGH,False,Californians Against Pandemics — California Pandemic Early Detection and Prevention Act Ballot Initiative
funds_program_scientific_innovation_tools_and_techniques_org_university_of_notre_dame_2021-08,program_scientific_innovation_tools_and_techniques,org_university_of_notre_dame,funds,1769056,"$1,769,056",2021-08,,MEDIUM,False,University of Notre Dame — Nanopore Protein Sequencing (Gregory Timp) (2021)
funds_program_biosecurity_pandemic_preparedness_org_center_for_security_and_emerging_technology_2021-08,program_biosecurity_pandemic_preparedness,org_center_for_security_and_emerging_technology,funds,3330000,"$3,330,000",2021-08,,HIGH,False,Center for Security and Emerging Technology — Biosecurity Research Project
funds_program_biosecurity_pandemic_preparedness_org_altruistic_technology_labs_2020-12,program_biosecurity_pandemic_preparedness,org_altruistic_technology_labs,funds,250000,"$250,000",2020-12,,HIGH,False,Altruistic Technology Labs — Planning Grant
funds_program_biosecurity_pandemic_preparedness_org_tampere_university_2021-03,program_biosecurity_pandemic_preparedness,org_tampere_university,funds,5656,"$5,656",2021-03,,HIGH,False,Tampere University — Work on Global Catastrophic Risks (2021)
funds_program_scientific_research_org_weill_cornell_medical_college_2021-02,program_scientific_research,org_weill_cornell_medical_college,funds,220553,"$220,553",2021-02,,MEDIUM,False,Weill Cornell Medical College — COVID-19 Antiviral Studies (Ria Goswami)
funds_program_scientific_research_org_university_of_california_davis_2021-03,program_scientific_research,org_university_of_california_davis,funds,100642,"$100,642",2021-03,,MEDIUM,False,UC Davis — COVID-19 Antiviral Studies (Lark L. Coffey)
funds_program_biosecurity_pandemic_preparedness_org_center_for_a_new_american_security_2021-03,program_biosecurity_pandemic_preparedness,org_center_for_a_new_american_security,funds,250000,"$250,000",2021-03,,HIGH,False,Center for a New American Security — Strategic Lessons from COVID-19
funds_program_biosecurity_pandemic_preparedness_org_massachusetts_institute_of_technology_media_lab_2021-03,program_biosecurity_pandemic_preparedness,inst_Massachusetts_Institute_of_Technology,funds,1000000,"$1,000,000",2021-03,,HIGH,False,Massachusetts Institute of Technology Media Lab — Kevin Esvelt’s Research (2021)
funds_program_biosecurity_pandemic_preparedness_org_immune_observatory_2021-02,program_biosecurity_pandemic_preparedness,org_immune_observatory,funds,100000,"$100,000",2021-02,,HIGH,False,Immune Observatory — Single-Dose COVID-19 Vaccine Modeling
funds_program_biosecurity_pandemic_preparedness_org_global_health_security_network_2020-11,program_biosecurity_pandemic_preparedness,org_global_health_security_network,funds,50000,"$50,000",2020-11,,HIGH,False,Global Health Security Network — Global Health Security Conference
funds_program_biosecurity_pandemic_preparedness_org_council_on_strategic_risks_2020-11,program_biosecurity_pandemic_preparedness,org_council_on_strategic_risks,funds,2050000,"$2,050,000",2020-11,,HIGH,False,Council on Strategic Risks — Biological Weapons Prevention (November 2020)
funds_program_human_health_and_wellbeing_org_telethon_kids_institute_2020-11,program_human_health_and_wellbeing,org_telethon_kids_institute,funds,5300000,"$5,300,000",2020-11,,MEDIUM,False,Telethon Kids Institute (University of Western Australia) — Strep A Vaccine (Jonathan Carapetis)
funds_program_science_supporting_biosecurity_and_pandemic_preparedness_org_binx_2020-11,program_science_supporting_biosecurity_and_pandemic_preparedness,org_binx,funds,2000000,"$2,000,000",2020-11,,HIGH,False,Binx — COVID-19 Testing Platform
funds_program_biosecurity_pandemic_preparedness_org_1day_sooner_2020-11,program_biosecurity_pandemic_preparedness,org_1day_sooner,funds,600000,"$600,000",2020-11,,HIGH,False,1Day Sooner — General Support (November 2020)
funds_program_biosecurity_pandemic_preparedness_org_federation_of_american_scientists_2020-09,program_biosecurity_pandemic_preparedness,org_federation_of_american_scientists,funds,175000,"$175,000",2020-09,,HIGH,False,Federation of American Scientists — International Science Advisory Body for Biosecurity
funds_program_biosecurity_pandemic_preparedness_org_massachusetts_institute_of_technology_media_lab_2020-10,program_biosecurity_pandemic_preparedness,inst_Massachusetts_Institute_of_Technology,funds,890000,"$890,000",2020-10,,HIGH,False,Massachusetts Institute of Technology Media Lab — DNA Synthesis Screening Methods
funds_program_science_supporting_biosecurity_and_pandemic_preparedness_org_icosavax_2020-08,program_science_supporting_biosecurity_and_pandemic_preparedness,org_icosavax,funds,6500000,"$6,500,000",2020-08,,HIGH,False,Icosavax — COVID-19 Vaccine Development
funds_program_biosecurity_pandemic_preparedness_org_acceleratinght_2020-09,program_biosecurity_pandemic_preparedness,org_acceleratinght,funds,50000,"$50,000",2020-09,,HIGH,False,AcceleratingHT — COVID-19 Response
funds_program_science_supporting_biosecurity_and_pandemic_preparedness_org_riboscience_2020-09,program_science_supporting_biosecurity_and_pandemic_preparedness,org_riboscience,funds,210000,"$210,000",2020-09,,HIGH,False,Riboscience — COVID-19 Drug Research
funds_program_scientific_research_org_duke_university_2020-05,program_scientific_research,org_duke_university,funds,130982,"$130,982",2020-05,,MEDIUM,False,Duke University — COVID-19 Antiviral Studies (Ria Goswami)
funds_program_biosecurity_pandemic_preparedness_org_nuclear_threat_initiative_2020-05,program_biosecurity_pandemic_preparedness,org_nuclear_threat_initiative,funds,500000,"$500,000",2020-05,,HIGH,False,Nuclear Threat Initiative — Biosecurity Program Support (May 2020)
funds_program_transformative_basic_science_org_life_sciences_research_foundation_2020-05,program_transformative_basic_science,org_life_sciences_research_foundation,funds,585000,"$585,000",2020-05,,MEDIUM,False,Life Sciences Research Foundation — Young Investigators (2020)
funds_program_biosecurity_pandemic_preparedness_org_igem_foundation_2020-04,program_biosecurity_pandemic_preparedness,org_igem_foundation,funds,940000,"$940,000",2020-04,,HIGH,False,iGEM — Synthetic Biology Safety and Security (2020)
funds_program_biosecurity_pandemic_preparedness_org_harvard_university_2020-06,program_biosecurity_pandemic_preparedness,inst_Harvard_University,funds,315000,"$315,000",2020-06,,HIGH,False,Harvard University — Biosecurity and Biosafety
funds_program_biosecurity_pandemic_preparedness_org_center_for_population_level_bioethics_2020-05,program_biosecurity_pandemic_preparedness,org_center_for_population_level_bioethics,funds,250000,"$250,000",2020-05,,HIGH,False,Center for Population-Level Bioethics — General Support
funds_program_biosecurity_pandemic_preparedness_org_gryphon_scientific_2020-05,program_biosecurity_pandemic_preparedness,org_gryphon_scientific,funds,2000000,"$2,000,000",2020-05,,HIGH,False,Gryphon Scientific — Empirical Biosafety Research
funds_program_biosecurity_pandemic_preparedness_org_1day_sooner_2020-05,program_biosecurity_pandemic_preparedness,org_1day_sooner,funds,500000,"$500,000",2020-05,,HIGH,False,1Day Sooner — General Support (May 2020)
funds_program_biosecurity_pandemic_preparedness_org_georgetown_center_for_global_health_science_and_security_2020-03,program_biosecurity_pandemic_preparedness,org_georgetown_center_for_global_health_science_and_security,funds,2400000,"$2,400,000",2020-03,,HIGH,False,Georgetown Center for Global Health Science and Security — General Support (March 2020)
funds_program_biosecurity_pandemic_preparedness_org_brown_institute_for_media_innovation_2020-04,program_biosecurity_pandemic_preparedness,org_brown_institute_for_media_innovation,funds,15000,"$15,000",2020-04,,HIGH,False,Brown Institute for Media Innovation — COVID-19 Rapid Micro-Grants
funds_program_scientific_research_org_university_of_michigan_2020-04,program_scientific_research,inst_University_of_Michigan,funds,348000,"$348,000",2020-04,,MEDIUM,False,University of Michigan — COVID-19 Protein Production (Aubree Gordon)
funds_program_biosecurity_pandemic_preparedness_org_sea_long_global_respiratory_systems_2020-04,program_biosecurity_pandemic_preparedness,org_sea_long_global_respiratory_systems,funds,325000,"$325,000",2020-04,,HIGH,False,Sea-Long Global Respiratory Systems — COVID-19 Ventilation Helmet Production
funds_program_biosecurity_pandemic_preparedness_org_against_covid_19_2020-03,program_biosecurity_pandemic_preparedness,org_against_covid_19,funds,10000,"$10,000",2020-03,,HIGH,False,Against COVID-19 — COVID-19 Database Support
funds_program_scientific_research_org_broad_institute_2020-03,program_scientific_research,inst_Broad_Institute,funds,1000000,"$1,000,000",2020-03,,MEDIUM,False,Broad Institute — Pandemic Preemption System (Pardis Sabeti and Christian Happi)
funds_program_biosecurity_pandemic_preparedness_org_university_of_colorado_2020-04,program_biosecurity_pandemic_preparedness,org_university_of_colorado,funds,250000,"$250,000",2020-04,,HIGH,False,University of Colorado — COVID-19 Personal Protective Equipment Experiments
funds_program_biosecurity_pandemic_preparedness_org_johns_hopkins_center_for_health_security_2020-02,program_biosecurity_pandemic_preparedness,inst_Johns_Hopkins_University,funds,1860000,"$1,860,000",2020-02,,HIGH,False,Johns Hopkins Center for Health Security — Masters and PhD Program Support
funds_program_biosecurity_pandemic_preparedness_org_nuclear_threat_initiative_2020-02,program_biosecurity_pandemic_preparedness,org_nuclear_threat_initiative,funds,8000000,"$8,000,000",2020-02,,HIGH,False,Nuclear Threat Initiative — Biosecurity Program Support (February 2020)
funds_program_scientific_research_org_university_of_california_davis_2020-03,program_scientific_research,org_university_of_california_davis,funds,170190,"$170,190",2020-03,,MEDIUM,False,UC Davis — Research on Antiviral Drugs (Koen Van Rompay)
funds_program_biosecurity_pandemic_preparedness_org_council_on_strategic_risks_2020-03,program_biosecurity_pandemic_preparedness,org_council_on_strategic_risks,funds,410000,"$410,000",2020-03,,HIGH,False,Council on Strategic Risks — Biological Weapons Prevention (March 2020)
funds_program_biosecurity_pandemic_preparedness_org_center_for_global_development_2020-03,program_biosecurity_pandemic_preparedness,org_center_for_global_development,funds,250000,"$250,000",2020-03,,HIGH,False,Center for Global Development — COVID-19 Local Response Guidelines
funds_program_biosecurity_pandemic_preparedness_org_bipartisan_commission_on_biodefense_2020-02,program_biosecurity_pandemic_preparedness,org_bipartisan_commission_on_biodefense,funds,2970000,"$2,970,000",2020-02,,HIGH,False,Bipartisan Commission on Biodefense — General Support
funds_program_biosecurity_pandemic_preparedness_org_georgetown_center_for_global_health_science_and_security_2020-02,program_biosecurity_pandemic_preparedness,org_georgetown_center_for_global_health_science_and_security,funds,1200000,"$1,200,000",2020-02,,HIGH,False,Georgetown Center for Global Health Science and Security — General Support (February 2020)
funds_program_biosecurity_pandemic_preparedness_org_early_career_funding_for_global_catastrophic_biological_risk_2020-07,program_biosecurity_pandemic_preparedness,org_early_career_funding_for_global_catastrophic_biological_risk,funds,1394530,"$1,394,530",2020-07,,HIGH,False,Early-Career Funding for Global Catastrophic Biological Risks — Scholarship Support (2019-2020)
funds_program_biosecurity_pandemic_preparedness_org_johns_hopkins_center_for_health_security_2019-09,program_biosecurity_pandemic_preparedness,inst_Johns_Hopkins_University,funds,20192755,"$20,192,755",2019-09,,HIGH,False,"Johns Hopkins Center for Health Security — Biosecurity, Global Health Security, and Global Catastrophic Risks (2019)"
funds_program_scientific_research_org_research_institute_of_industrial_economics_2019-04,program_scientific_research,org_research_institute_of_industrial_economics,funds,1500000,"$1,500,000",2019-04,,MEDIUM,False,Research Institute of Industrial Economics — Genomic Research Methods (2019)
funds_program_biosecurity_pandemic_preparedness_org_altruistic_technology_labs_2019-05,program_biosecurity_pandemic_preparedness,org_altruistic_technology_labs,funds,440525,"$440,525",2019-05,,HIGH,False,Altruistic Technology Labs —  Work on Biological Risk Prevention
funds_program_transformative_basic_science_org_life_sciences_research_foundation_2019-04,program_transformative_basic_science,org_life_sciences_research_foundation,funds,1170000,"$1,170,000",2019-04,,MEDIUM,False,Life Sciences Research Foundation — Young Investigators (2019)
funds_program_biosecurity_pandemic_preparedness_org_biosecure_ltd_2018-12,program_biosecurity_pandemic_preparedness,org_biosecure_ltd,funds,25000,"$25,000",2018-12,,HIGH,False,Biosecure Ltd — Campaign Against Bioweapons Research
funds_program_science_supporting_biosecurity_and_pandemic_preparedness_org_sherlock_biosciences_2019-01,program_science_supporting_biosecurity_and_pandemic_preparedness,org_sherlock_biosciences,funds,17500000,"$17,500,000",2019-01,,HIGH,False,Sherlock Biosciences — Research on Viral Diagnostics
funds_program_biosecurity_pandemic_preparedness_org_center_for_international_security_and_cooperation_2019-01,program_biosecurity_pandemic_preparedness,org_center_for_international_security_and_cooperation,funds,1625000,"$1,625,000",2019-01,,HIGH,False,Center for International Security and Cooperation — Megan Palmer’s Biosecurity Research (2019)
funds_program_transformative_basic_science_org_georgia_institute_of_technology_2018-12,program_transformative_basic_science,inst_Georgia_Institute_of_Technology,funds,50000,"$50,000",2018-12,,MEDIUM,False,Georgia Institute of Technology — Biology Research (Saad Bhamla)
funds_program_biosecurity_pandemic_preparedness_org_igem_foundation_2018-11,program_biosecurity_pandemic_preparedness,org_igem_foundation,funds,420000,"$420,000",2018-11,,HIGH,False,iGEM — Synthetic Biology Safety and Security (2018)
funds_program_biosecurity_pandemic_preparedness_org_university_of_sydney_2018-12,program_biosecurity_pandemic_preparedness,org_university_of_sydney,funds,32621,"$32,621",2018-12,,HIGH,False,The University of Sydney — 2019 Global Health Security Conference
funds_program_biosecurity_pandemic_preparedness_org_nuclear_threat_initiative_2018-11,program_biosecurity_pandemic_preparedness,org_nuclear_threat_initiative,funds,1904942,"$1,904,942",2018-11,,HIGH,False,Nuclear Threat Initiative — Projects to Reduce Global Catastrophic Biological Risks
funds_program_scientific_innovation_tools_and_techniques_org_duke_university_2018-10,program_scientific_innovation_tools_and_techniques,org_duke_university,funds,2550171,"$2,550,171",2018-10,,MEDIUM,False,Duke University — CRISPR-Based Epigenome Editing Tools (Charles Gersbach)
funds_program_biosecurity_pandemic_preparedness_org_university_of_oxford_2018-10,program_biosecurity_pandemic_preparedness,inst_University_of_Oxford,funds,26086,"$26,086",2018-10,,HIGH,False,University of Oxford — D.Phil Support for Andrew Snyder-Beattie
funds_program_biosecurity_pandemic_preparedness_org_early_career_funding_for_global_catastrophic_biological_risk_2018-05,program_biosecurity_pandemic_preparedness,org_early_career_funding_for_global_catastrophic_biological_risk,funds,570000,"$570,000",2018-05,,HIGH,False,Early-Career Funding for Global Catastrophic Biological Risks — Scholarship Support (2018)
funds_program_biosecurity_pandemic_preparedness_org_johns_hopkins_center_for_health_security_2018-06,program_biosecurity_pandemic_preparedness,inst_Johns_Hopkins_University,funds,169600,"$169,600",2018-06,,HIGH,False,Johns Hopkins Center for Health Security  — SynBioBeta 2018 Meeting
funds_program_biosecurity_pandemic_preparedness_org_nuclear_threat_initiative_2018-07,program_biosecurity_pandemic_preparedness,org_nuclear_threat_initiative,funds,3556773,"$3,556,773",2018-07,,HIGH,False,Nuclear Threat Initiative — Global Health Security Index
funds_program_transformative_basic_science_org_life_sciences_research_foundation_2018-04,program_transformative_basic_science,org_life_sciences_research_foundation,funds,780000,"$780,000",2018-04,,MEDIUM,False,Life Sciences Research Foundation  — Young Investigators (2018)
funds_program_scientific_research_org_research_institute_of_industrial_economics_2016-08,program_scientific_research,org_research_institute_of_industrial_economics,funds,500000,"$500,000",2016-08,,MEDIUM,False,Research Institute of Industrial Economics — Genomic Research Methods
funds_program_scientific_research_org_university_of_southern_california_2016-04,program_scientific_research,org_university_of_southern_california,funds,1738500,"$1,738,500",2016-04,,MEDIUM,False,University of Southern California — Genomic Research Methods
funds_program_biosecurity_pandemic_preparedness_org_georgetown_center_for_global_health_science_and_security_2018-02,program_biosecurity_pandemic_preparedness,org_georgetown_center_for_global_health_science_and_security,funds,44627,"$44,627",2018-02,,HIGH,False,Georgetown Center for Global Health Science and Security — General Support (2018)
funds_program_biosecurity_pandemic_preparedness_org_center_for_global_development_2018-02,program_biosecurity_pandemic_preparedness,org_center_for_global_development,funds,49942,"$49,942",2018-02,,HIGH,False,Center for Global Development — Pandemic Policy Project Led by Jeremy Konyndyk
funds_program_scientific_research_org_university_of_california_san_francisco_2018-02,program_scientific_research,org_university_of_california_san_francisco,funds,880000,"$880,000",2018-02,,MEDIUM,False,UCSF — Research on Antiviral Drugs (Raul Andino)
funds_program_biosecurity_pandemic_preparedness_org_blue_ribbon_study_panel_on_biodefense_2018-01,program_biosecurity_pandemic_preparedness,org_blue_ribbon_study_panel_on_biodefense,funds,2588162,"$2,588,162",2018-01,,HIGH,False,Blue Ribbon Study Panel on Biodefense— General Support (2018)
funds_program_biosecurity_pandemic_preparedness_org_american_society_for_microbiology_2017-12,program_biosecurity_pandemic_preparedness,org_american_society_for_microbiology,funds,43149,"$43,149",2017-12,,HIGH,False,American Society for Microbiology — Biothreats Meeting
funds_program_scientific_innovation_tools_and_techniques_org_university_of_washington_institute_for_protein_design_2017-11,program_scientific_innovation_tools_and_techniques,inst_University_of_Washington,funds,11367500,"$11,367,500",2017-11,,MEDIUM,False,University of Washington — Universal Flu Vaccine and Computational Protein Design (David Baker and Neil King)
funds_program_biosecurity_pandemic_preparedness_org_david_manheim_research_on_existential_risk_from_infectious_d_2017-11,program_biosecurity_pandemic_preparedness,org_david_manheim_research_on_existential_risk_from_infectious_d,funds,65308,"$65,308",2017-11,,HIGH,False,David Manheim — Research on Existential Risk from Infectious Disease
funds_program_biosecurity_pandemic_preparedness_org_carnegie_endowment_for_international_peace_2017-12,program_biosecurity_pandemic_preparedness,org_carnegie_endowment_for_international_peace,funds,613380,"$613,380",2017-12,,HIGH,False,Carnegie Endowment for International Peace — Chinese and Indian Perspectives on Biotech Security Risks
funds_program_biosecurity_pandemic_preparedness_org_interacademy_partnership_2017-11,program_biosecurity_pandemic_preparedness,org_interacademy_partnership,funds,14605,"$14,605",2017-11,,HIGH,False,InterAcademy Partnership — Side Event at the BWC Meeting of State Parties
funds_program_biosecurity_pandemic_preparedness_org_nuclear_threat_initiative_2017-10,program_biosecurity_pandemic_preparedness,org_nuclear_threat_initiative,funds,6000000,"$6,000,000",2017-10,,HIGH,False,Nuclear Threat Initiative — Biosecurity Program Support
funds_program_scientific_innovation_tools_and_techniques_org_university_of_notre_dame_2017-06,program_scientific_innovation_tools_and_techniques,org_university_of_notre_dame,funds,2054142,"$2,054,142",2017-06,,MEDIUM,False,University of Notre Dame — Nanopore Protein Sequencing (Gregory Timp)
funds_program_biosecurity_pandemic_preparedness_org_north_carolina_state_university_2017-05,program_biosecurity_pandemic_preparedness,org_north_carolina_state_university,funds,252725,"$252,725",2017-05,,HIGH,False,North Carolina State University — DIYbio Labs Project
funds_program_biosecurity_pandemic_preparedness_org_genspace_2017-05,program_biosecurity_pandemic_preparedness,org_genspace,funds,454025,"$454,025",2017-05,,HIGH,False,Genspace — DIYbio Labs Project
funds_program_biosecurity_pandemic_preparedness_org_biobricks_foundation_2017-04,program_biosecurity_pandemic_preparedness,org_biobricks_foundation,funds,152950,"$152,950",2017-04,,HIGH,False,BioBricks Foundation — Biosecurity Activities at SB7.0
funds_program_biosecurity_pandemic_preparedness_org_genspace_2017-02,program_biosecurity_pandemic_preparedness,org_genspace,funds,15000,"$15,000",2017-02,,HIGH,False,Genspace — DIYbio and FBI Meeting
funds_program_biosecurity_pandemic_preparedness_org_national_academies_of_sciences_engineering_and_medicine_2017-05,program_biosecurity_pandemic_preparedness,org_national_academies_of_sciences_engineering_and_medicine,funds,452545,"$452,545",2017-05,,HIGH,False,"National Academies of Sciences, Engineering, and Medicine — International Meeting on Governance of Dual-Use Research"
funds_program_biosecurity_pandemic_preparedness_org_georgetown_center_for_global_health_science_and_security_2017-03,program_biosecurity_pandemic_preparedness,org_georgetown_center_for_global_health_science_and_security,funds,3500000,"$3,500,000",2017-03,,HIGH,False,Georgetown Center for Global Health Science and Security — General Support (2017)
funds_program_biosecurity_pandemic_preparedness_org_smithsonian_institution_2017-07,program_biosecurity_pandemic_preparedness,org_smithsonian_institution,funds,300000,"$300,000",2017-07,,HIGH,False,Smithsonian Institution — Outbreak Exhibit
funds_program_biosecurity_pandemic_preparedness_org_nuclear_threat_initiative_2017-02,program_biosecurity_pandemic_preparedness,org_nuclear_threat_initiative,funds,476859,"$476,859",2017-02,,HIGH,False,Nuclear Threat Initiative — Planning Grant for Global Health Security Index
funds_program_biosecurity_pandemic_preparedness_org_blue_ribbon_study_panel_on_biodefense_2017-01,program_biosecurity_pandemic_preparedness,org_blue_ribbon_study_panel_on_biodefense,funds,500000,"$500,000",2017-01,,HIGH,False,Blue Ribbon Study Panel on Biodefense — General Support (2017)
funds_program_biosecurity_pandemic_preparedness_org_future_of_humanity_institute_2016-09,program_biosecurity_pandemic_preparedness,org_future_of_humanity_institute,funds,115652,"$115,652",2016-09,,HIGH,False,Future of Humanity Institute — Biosecurity and Pandemic Preparedness
funds_program_biosecurity_pandemic_preparedness_org_johns_hopkins_center_for_health_security_2017-01,program_biosecurity_pandemic_preparedness,inst_Johns_Hopkins_University,funds,16000000,"$16,000,000",2017-01,,HIGH,False,"Johns Hopkins Center for Health Security — Biosecurity, Global Health Security, and Global Catastrophic Risks (2017)"
funds_program_biosecurity_pandemic_preparedness_org_blue_ribbon_study_panel_on_biodefense_2016-08,program_biosecurity_pandemic_preparedness,org_blue_ribbon_study_panel_on_biodefense,funds,1300000,"$1,300,000",2016-08,,HIGH,False,Blue Ribbon Study Panel on Biodefense — General Support (2016)
